CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINECODE,INSPDATE,ACTION,VIOLCODE,SCORE,CURRENTGRADE,GRADEDATE,RECORDDATE
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,03/16/11 0:00,F,06A,27,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,09/12/11 0:00,D,02G,13,A,09/12/11 0:00,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,06/11/12 0:00,F,02G,44,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,06/11/12 0:00,F,06C,44,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,06/21/12 0:00,U,02G,14,B,06/21/12 0:00,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,09/5/13 0:00,P,08A,20,,,01:06.2
40926520,"HAKUBAI, JAZZ at KITANO, BAR LOUNGE",1,66,PARK AVENUE,10016,2128857000,49,05/27/10 12:33,F,06F,28,,,01:06.2
40926520,"HAKUBAI, JAZZ at KITANO, BAR LOUNGE",1,66,PARK AVENUE,10016,2128857000,49,04/3/12 0:00,F,04C,16,,,01:06.2
40809799,TATANY 72,1,1400,2 AVENUE,10021,2124721700,49,04/13/11 0:00,F,04H,58,,,01:06.2
40809799,TATANY 72,1,1400,2 AVENUE,10021,2124721700,49,04/13/11 0:00,F,08A,58,,,01:06.2
40809799,TATANY 72,1,1400,2 AVENUE,10021,2124721700,49,05/19/11 0:00,U,04L,26,B,05/19/11 0:00,01:06.2
40809799,TATANY 72,1,1400,2 AVENUE,10021,2124721700,49,05/23/12 0:00,F,04C,24,C,05/23/12 0:00,01:06.2
40809799,TATANY 72,1,1400,2 AVENUE,10021,2124721700,49,10/2/12 0:00,F,04H,34,,,01:06.2
40809799,TATANY 72,1,1400,2 AVENUE,10021,2124721700,49,10/2/12 0:00,F,08A,34,,,01:06.2
40809799,TATANY 72,1,1400,2 AVENUE,10021,2124721700,49,10/27/12 0:00,U,04K,10,B,10/27/12 0:00,01:06.2
40941636,HIROKO'S PLACE,1,75,THOMPSON STREET,10012,2126251303,49,09/8/10 0:00,F,04J,24,,,01:06.2
40941636,HIROKO'S PLACE,1,75,THOMPSON STREET,10012,2126251303,49,01/3/12 0:00,P,05D,27,,,01:06.2
40941636,HIROKO'S PLACE,1,75,THOMPSON STREET,10012,2126251303,49,01/3/12 0:00,P,06A,27,,,01:06.2
40941636,HIROKO'S PLACE,1,75,THOMPSON STREET,10012,2126251303,49,02/8/12 0:00,D,10F,11,A,02/8/12 0:00,01:06.2
40941636,HIROKO'S PLACE,1,75,THOMPSON STREET,10012,2126251303,49,08/15/12 0:00,D,02G,13,A,08/15/12 0:00,01:06.2
40927698,YOKOHAMA JAPANESE RESTAURANT,2,438,WEST  238 STREET,10463,7185492606,49,01/4/12 0:00,P,04L,25,,,01:06.2
40927698,YOKOHAMA JAPANESE RESTAURANT,2,438,WEST  238 STREET,10463,7185492606,49,06/20/12 0:00,F,02G,48,,,01:06.2
40927698,YOKOHAMA JAPANESE RESTAURANT,2,438,WEST  238 STREET,10463,7185492606,49,06/28/12 0:00,U,04M,13,B,06/28/12 0:00,01:06.2
40848143,WAKAMATSU JAPANESE RESTAURANT,4,70-18,GRAND AVENUE,11378,7188986800,49,02/27/12 0:00,D,10F,5,A,02/27/12 0:00,01:06.2
40848143,WAKAMATSU JAPANESE RESTAURANT,4,70-18,GRAND AVENUE,11378,7188986800,49,07/9/12 0:00,P,04J,18,,,01:06.2
40865169,GINGER,1,109,1 AVENUE,10003,2122606223,49,09/13/11 0:00,P,08A,20,,,01:06.2
40865169,GINGER,1,109,1 AVENUE,10003,2122606223,49,05/1/12 0:00,D,02G,8,A,05/1/12 0:00,01:06.2
40865169,GINGER,1,109,1 AVENUE,10003,2122606223,49,10/2/12 0:00,F,04M,26,,,01:06.2
40811513,MONSTER SUSHI,1,22,WEST   46 STREET,10036,2123987707,49,03/11/11 0:00,P,04L,26,,,01:06.2
40811513,MONSTER SUSHI,1,22,WEST   46 STREET,10036,2123987707,49,11/4/11 0:00,U,04H,21,B,11/4/11 0:00,01:06.2
40811513,MONSTER SUSHI,1,22,WEST   46 STREET,10036,2123987707,49,08/19/13 0:00,P,04L,23,,,01:06.2
40812483,SUSHI DAMO,1,330A,WEST   58 STREET,10019,2127078609,49,11/16/10 0:00,P,06D,22,,,01:06.2
40812483,SUSHI DAMO,1,330A,WEST   58 STREET,10019,2127078609,49,02/6/13 0:00,P,02B,14,,,01:06.2
40878403,SOY,1,102,SUFFOLK STREET,10002,2122531158,49,11/9/10 0:00,U,18F,5,B,11/9/10 0:00,01:06.2
40878590,SAPPORO RESTAURANT,1,152,WEST   49 STREET,10019,2128698972,49,10/28/10 0:00,C,10F,7,A,10/28/10 0:00,01:06.2
40878590,SAPPORO RESTAURANT,1,152,WEST   49 STREET,10019,2128698972,49,04/25/12 0:00,U,08A,20,B,04/25/12 0:00,01:06.2
40849119,HARU SAKE BAR,1,1327,3 AVENUE,10021,2124521028,49,04/24/12 0:00,P,04N,25,,,01:06.2
40849119,HARU SAKE BAR,1,1327,3 AVENUE,10021,2124521028,49,05/23/12 0:00,D,10E,13,A,05/23/12 0:00,01:06.2
40849119,HARU SAKE BAR,1,1327,3 AVENUE,10021,2124521028,49,10/2/12 0:00,F,09B,40,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,03/16/11 0:00,F,04J,27,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,05/2/11 0:00,G,04L,51,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,05/2/11 0:00,G,05D,51,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,08/16/11 0:00,F,06F,29,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,09/12/11 0:00,D,06C,13,A,09/12/11 0:00,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,01/10/12 0:00,F,06F,29,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,01/10/12 0:00,F,09B,29,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,06/11/12 0:00,F,10B,44,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,12/8/12 0:00,P,06D,17,,,01:06.2
40812946,TSUKUSHI RESTAURANT,1,300,EAST   41 STREET,10017,2125998888,49,10/4/11 0:00,F,02G,44,,,01:06.2
40812946,TSUKUSHI RESTAURANT,1,300,EAST   41 STREET,10017,2125998888,49,10/4/11 0:00,F,05D,44,,,01:06.2
40812946,TSUKUSHI RESTAURANT,1,300,EAST   41 STREET,10017,2125998888,49,03/6/12 0:00,F,06C,54,,,01:06.2
40812946,TSUKUSHI RESTAURANT,1,300,EAST   41 STREET,10017,2125998888,49,03/6/12 0:00,F,10B,54,,,01:06.2
40812946,TSUKUSHI RESTAURANT,1,300,EAST   41 STREET,10017,2125998888,49,08/16/12 0:00,F,04L,31,,,01:06.2
40812946,TSUKUSHI RESTAURANT,1,300,EAST   41 STREET,10017,2125998888,49,09/5/12 0:00,D,08A,12,A,09/5/12 0:00,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,05/19/11 0:00,F,06E,37,,,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,05/19/11 0:00,F,08A,37,,,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,05/19/11 0:00,F,10B,37,,,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,07/12/11 0:00,F,08A,19,C,07/12/11 0:00,01:06.2
40929922,SUSHIANN,1,38,EAST 51 STREET,10022,2127551780,49,05/11/11 0:00,F,10F,9,C,05/11/11 0:00,01:06.2
40929922,SUSHIANN,1,38,EAST 51 STREET,10022,2127551780,49,03/7/12 0:00,P,04C,18,,,01:06.2
40929922,SUSHIANN,1,38,EAST 51 STREET,10022,2127551780,49,10/4/12 0:00,P,02G,26,,,01:06.2
40929922,SUSHIANN,1,38,EAST 51 STREET,10022,2127551780,49,10/4/12 0:00,P,04J,26,,,01:06.2
40815044,IRON CHEF HOUSE,3,92,CLARK STREET,11201,7188588517,49,12/28/11 0:00,F,04N,43,,,01:06.2
40815044,IRON CHEF HOUSE,3,92,CLARK STREET,11201,7188588517,49,12/28/11 0:00,F,10B,43,,,01:06.2
40815044,IRON CHEF HOUSE,3,92,CLARK STREET,11201,7188588517,49,05/25/12 0:00,P,02B,20,,,01:06.2
40815044,IRON CHEF HOUSE,3,92,CLARK STREET,11201,7188588517,49,06/5/12 0:00,U,09B,18,B,06/5/12 0:00,01:06.2
40816162,JEWEL BAKO,1,239,EAST 5 STREET,10003,2129791012,49,06/15/11 0:00,F,10I,43,,,01:06.2
40882356,SPORTS CENTER AT CHELSEA PIERS (SUSHI BAR),1,PIER 60,WEST SIDE HIGHWAY,10011,2123666286,49,07/5/12 0:00,D,09C,13,A,07/5/12 0:00,01:06.2
40816162,JEWEL BAKO,1,239,EAST 5 STREET,10003,2129791012,49,07/19/11 0:00,U,10B,11,B,07/19/11 0:00,01:06.2
40816162,JEWEL BAKO,1,239,EAST 5 STREET,10003,2129791012,49,04/11/12 0:00,F,08A,25,C,04/11/12 0:00,01:06.2
40816162,JEWEL BAKO,1,239,EAST 5 STREET,10003,2129791012,49,09/18/12 0:00,P,02G,27,,,01:06.2
40816162,JEWEL BAKO,1,239,EAST 5 STREET,10003,2129791012,49,05/7/13 0:00,F,04L,44,,,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,05/19/11 0:00,F,06C,37,,,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,12/29/11 0:00,F,04L,35,,,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,01/25/12 0:00,F,04L,26,C,01/25/12 0:00,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,06/27/12 0:00,F,02G,51,,,01:06.2
40855243,YUKO NYC,1,1531,YORK AVENUE,10028,2129885800,49,07/24/12 0:00,U,04M,17,B,07/24/12 0:00,01:06.2
40932723,YUMMY VILLAGE SUSHI,1,95,MACDOUGAL STREET,10012,2126738811,49,12/30/10 0:00,P,10F,23,,,01:06.2
40932723,YUMMY VILLAGE SUSHI,1,95,MACDOUGAL STREET,10012,2126738811,49,01/12/11 0:00,C,08A,13,A,01/12/11 0:00,01:06.2
40932723,YUMMY VILLAGE SUSHI,1,95,MACDOUGAL STREET,10012,2126738811,49,09/1/11 0:00,D,04L,12,A,09/1/11 0:00,01:06.2
40819366,HARU,1,1501,BROADWAY,10036,2123989810,49,06/9/11 0:00,D,06C,12,A,06/9/11 0:00,01:06.2
40819366,HARU,1,1501,BROADWAY,10036,2123989810,49,06/9/11 0:00,D,10B,12,A,06/9/11 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,08/16/10 0:00,F,02G,32,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,08/16/10 0:00,F,05D,32,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,09/14/10 0:00,U,99B,21,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,08/31/11 0:00,F,10B,39,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,09/15/11 0:00,F,04L,31,C,09/15/11 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,02/3/12 0:00,F,06C,51,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,01/11/13 0:00,G,04J,78,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,07/15/13 0:00,G,04J,59,,,01:06.2
40821641,SEO JAPANESE RESTAURANT,1,249,EAST 49 STREET,10017,2123557722,49,08/2/11 0:00,U,04N,27,B,08/2/11 0:00,01:06.2
40821641,SEO JAPANESE RESTAURANT,1,249,EAST 49 STREET,10017,2123557722,49,02/9/12 0:00,P,05H,25,,,01:06.2
40821641,SEO JAPANESE RESTAURANT,1,249,EAST 49 STREET,10017,2123557722,49,02/21/12 0:00,D,09B,13,A,02/21/12 0:00,01:06.2
40821641,SEO JAPANESE RESTAURANT,1,249,EAST 49 STREET,10017,2123557722,49,08/16/12 0:00,F,02G,53,,,01:06.2
40821641,SEO JAPANESE RESTAURANT,1,249,EAST 49 STREET,10017,2123557722,49,08/16/12 0:00,F,02H,53,,,01:06.2
40821641,SEO JAPANESE RESTAURANT,1,249,EAST 49 STREET,10017,2123557722,49,08/16/12 0:00,F,06D,53,,,01:06.2
40821641,SEO JAPANESE RESTAURANT,1,249,EAST 49 STREET,10017,2123557722,49,09/10/12 0:00,F,04K,24,C,09/10/12 0:00,01:06.2
40932723,YUMMY VILLAGE SUSHI,1,95,MACDOUGAL STREET,10012,2126738811,49,08/16/12 0:00,F,10F,54,,,01:06.2
40932723,YUMMY VILLAGE SUSHI,1,95,MACDOUGAL STREET,10012,2126738811,49,10/9/12 0:00,F,04C,33,C,10/9/12 0:00,01:06.2
40932723,YUMMY VILLAGE SUSHI,1,95,MACDOUGAL STREET,10012,2126738811,49,10/9/12 0:00,F,08A,33,C,10/9/12 0:00,01:06.2
40932723,YUMMY VILLAGE SUSHI,1,95,MACDOUGAL STREET,10012,2126738811,49,04/18/13 0:00,F,06E,23,,,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,01/20/11 0:00,D,10B,9,A,01/20/11 0:00,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,01/10/12 0:00,P,02B,24,,,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,06/21/12 0:00,F,04M,37,,,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,06/21/12 0:00,F,10B,37,,,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,07/2/12 0:00,U,08A,17,B,07/2/12 0:00,01:06.2
40948878,OYAMA JAPANESE RESTAURANT,1,188,1 AVENUE,10009,2127771989,49,01/24/13 0:00,F,08A,29,,,01:06.2
40934037,JIKJI CAFE,4,NKA       ,JFK AIRPORT                                       ,11430,7187512003,49,12/13/10 0:00,F,09B,36,,,01:06.2
40934037,JIKJI CAFE,4,NKA       ,JFK AIRPORT                                       ,11430,7187512003,49,12/13/10 0:00,F,10H,36,,,01:06.2
40934037,JIKJI CAFE,4,NKA       ,JFK AIRPORT                                       ,11430,7187512003,49,01/28/11 0:00,U,10B,10,B,01/28/11 0:00,01:06.2
40934037,JIKJI CAFE,4,NKA       ,JFK AIRPORT                                       ,11430,7187512003,49,08/20/12 0:00,P,04L,17,,,01:06.2
40934037,JIKJI CAFE,4,NKA       ,JFK AIRPORT                                       ,11430,7187512003,49,08/20/12 0:00,P,06D,17,,,01:06.2
40865169,GINGER,1,109,1 AVENUE,10003,2122606223,49,09/21/11 0:00,U,04M,9,B,09/21/11 0:00,01:06.2
40865169,GINGER,1,109,1 AVENUE,10003,2122606223,49,10/2/12 0:00,F,06E,26,,,01:06.2
40950507,YUMMY SUSHI,1,30,ROCKFEELLER PLAZA,10020,2124592100,49,02/23/11 0:00,P,10F,12,,,01:06.2
40950507,YUMMY SUSHI,1,30,ROCKFEELLER PLAZA,10020,2124592100,49,04/10/13 0:00,P,04L,9,,,01:06.2
40829831,KO-SUSHI JAPANESE RESTAURANT,1,1619,YORK AVENUE,10028,2127728838,49,10/6/11 0:00,D,04L,10,A,10/6/11 0:00,01:06.2
40829831,KO-SUSHI JAPANESE RESTAURANT,1,1619,YORK AVENUE,10028,2127728838,49,03/22/12 0:00,U,06C,17,B,03/22/12 0:00,01:06.2
40829831,KO-SUSHI JAPANESE RESTAURANT,1,1619,YORK AVENUE,10028,2127728838,49,03/22/12 0:00,U,10B,17,B,03/22/12 0:00,01:06.2
40829831,KO-SUSHI JAPANESE RESTAURANT,1,1619,YORK AVENUE,10028,2127728838,49,08/29/12 0:00,D,04L,10,A,08/29/12 0:00,01:06.2
40829831,KO-SUSHI JAPANESE RESTAURANT,1,1619,YORK AVENUE,10028,2127728838,49,03/6/13 0:00,F,02G,30,,,01:06.2
40951329,TAKAHACHI TRIBECA,1,145,DUANE STREET,10013,2125711830,49,11/23/10 0:00,F,08A,48,,,01:06.2
40951329,TAKAHACHI TRIBECA,1,145,DUANE STREET,10013,2125711830,49,12/15/10 0:00,F,06C,21,C,12/15/10 0:00,01:06.2
40951329,TAKAHACHI TRIBECA,1,145,DUANE STREET,10013,2125711830,49,06/22/11 0:00,F,08A,23,C,06/22/11 0:00,01:06.2
40951329,TAKAHACHI TRIBECA,1,145,DUANE STREET,10013,2125711830,49,11/22/11 0:00,F,02B,29,,,01:06.2
40951329,TAKAHACHI TRIBECA,1,145,DUANE STREET,10013,2125711830,49,08/6/13 0:00,P,10D,21,,,01:06.2
40878403,SOY,1,102,SUFFOLK STREET,10002,2122531158,49,08/10/10 0:00,P,10F,9,,,01:06.2
40878403,SOY,1,102,SUFFOLK STREET,10002,2122531158,49,05/16/11 0:00,D,08C,10,A,05/16/11 0:00,01:06.2
40878590,SAPPORO RESTAURANT,1,152,WEST   49 STREET,10019,2128698972,49,11/29/11 0:00,U,06F,14,B,11/29/11 0:00,01:06.2
40878590,SAPPORO RESTAURANT,1,152,WEST   49 STREET,10019,2128698972,49,04/9/12 0:00,P,06C,9,,,01:06.2
40832580,EAST JAPANESE RESTAURANT/ BAR,1,253,WEST   55 STREET,10019,2125812240,49,07/28/11 0:00,U,04C,18,B,07/28/11 0:00,01:06.2
40832580,EAST JAPANESE RESTAURANT/ BAR,1,253,WEST   55 STREET,10019,2125812240,49,02/3/12 0:00,U,04K,10,B,02/3/12 0:00,01:06.2
40832580,EAST JAPANESE RESTAURANT/ BAR,1,253,WEST   55 STREET,10019,2125812240,49,02/3/12 0:00,U,04N,10,B,02/3/12 0:00,01:06.2
40832580,EAST JAPANESE RESTAURANT/ BAR,1,253,WEST   55 STREET,10019,2125812240,49,06/28/12 0:00,F,10F,51,,,01:06.2
40832580,EAST JAPANESE RESTAURANT/ BAR,1,253,WEST   55 STREET,10019,2125812240,49,01/16/13 0:00,F,02B,34,,,01:06.2
40832580,EAST JAPANESE RESTAURANT/ BAR,1,253,WEST   55 STREET,10019,2125812240,49,02/5/13 0:00,F,02B,31,C,02/5/13 0:00,01:06.2
40832580,EAST JAPANESE RESTAURANT/ BAR,1,253,WEST   55 STREET,10019,2125812240,49,02/5/13 0:00,F,08C,31,C,02/5/13 0:00,01:06.2
40865169,GINGER,1,109,1 AVENUE,10003,2122606223,49,10/2/12 0:00,F,10B,26,,,01:06.2
40956001,UMI SUSHI JAPANESE CUISINE,1,118,EAST   31 STREET,10016,2126863308,49,10/21/10 0:00,P,06C,18,,,01:06.2
40956001,UMI SUSHI JAPANESE CUISINE,1,118,EAST   31 STREET,10016,2126863308,49,05/6/11 0:00,U,04H,15,B,05/6/11 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,08/15/11 0:00,F,06F,15,C,08/15/11 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,06/5/12 0:00,U,10F,9,B,06/5/12 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,12/11/12 0:00,F,02B,32,,,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,12/31/12 0:00,U,04M,21,B,12/31/12 0:00,01:06.2
40833851,EAST JAPANESE RESTAURANT,1,210,EAST 44 STREET,10017,2126875075,49,05/30/13 0:00,F,04J,42,,,01:06.2
40957382,SUPERCORE,3,305,BEDFORD AVENUE,11211,7183021629,49,08/21/12 0:00,D,10B,11,A,08/21/12 0:00,01:06.2
40957382,SUPERCORE,3,305,BEDFORD AVENUE,11211,7183021629,49,08/14/13 0:00,U,15L,,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,08/16/10 0:00,F,08A,32,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,08/16/10 0:00,F,09B,32,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,03/1/11 0:00,F,02G,43,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,08/31/11 0:00,F,04H,39,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,09/15/11 0:00,F,02B,31,C,09/15/11 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,09/15/11 0:00,F,04M,31,C,09/15/11 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,02/3/12 0:00,F,02B,51,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,02/3/12 0:00,F,04C,51,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,03/1/12 0:00,F,04J,37,C,03/1/12 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,03/1/12 0:00,F,05D,37,C,03/1/12 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,01/22/13 0:00,O,,,P,01/22/13 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,02/12/13 0:00,D,02B,9,A,02/12/13 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,07/15/13 0:00,G,02G,59,,,01:06.2
40899971,SUSHI ZEN,1,108,WEST   44 STREET,10036,2123020707,49,05/15/12 0:00,D,06D,11,A,05/15/12 0:00,01:06.2
40941636,HIROKO'S PLACE,1,75,THOMPSON STREET,10012,2126251303,49,09/8/10 0:00,F,08A,24,,,01:06.2
40941636,HIROKO'S PLACE,1,75,THOMPSON STREET,10012,2126251303,49,08/15/12 0:00,D,10F,13,A,08/15/12 0:00,01:06.2
40941636,HIROKO'S PLACE,1,75,THOMPSON STREET,10012,2126251303,49,02/19/13 0:00,F,02G,35,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,08/24/10 0:00,F,08A,29,C,08/24/10 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,03/1/11 0:00,F,06E,43,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,03/1/11 0:00,F,08A,43,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,03/1/11 0:00,F,10B,43,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,03/24/11 0:00,U,06C,7,B,03/24/11 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,08/31/11 0:00,F,06F,39,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,02/3/12 0:00,F,04L,51,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,02/3/12 0:00,F,10F,51,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,03/1/12 0:00,F,02G,37,C,03/1/12 0:00,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,07/17/12 0:00,F,02G,49,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,01/11/13 0:00,G,06E,78,,,01:06.2
40871763,CAFE ZAIYA,1,18,EAST   41 STREET,10017,2127790600,49,07/18/13 0:00,O,10B,3,P,07/18/13 0:00,01:06.2
40911251,SUSHI SEKI,1,1143,1 AVENUE                                          ,10065,2123710238,49,04/29/11 0:00,F,04A,64,,,01:06.2
40911251,SUSHI SEKI,1,1143,1 AVENUE                                          ,10065,2123710238,49,02/2/12 0:00,P,04C,16,,,01:06.2
40911251,SUSHI SEKI,1,1143,1 AVENUE                                          ,10065,2123710238,49,10/2/12 0:00,P,04J,17,,,01:06.2
40911251,SUSHI SEKI,1,1143,1 AVENUE                                          ,10065,2123710238,49,07/10/13 0:00,F,04J,47,,,01:06.2
40878590,SAPPORO RESTAURANT,1,152,WEST   49 STREET,10019,2128698972,49,01/17/13 0:00,D,10F,12,A,01/17/13 0:00,01:06.2
40911251,SUSHI SEKI,1,1143,1 AVENUE                                          ,10065,2123710238,49,07/10/13 0:00,F,10F,47,,,01:06.2
40848143,WAKAMATSU JAPANESE RESTAURANT,4,70-18,GRAND AVENUE,11378,7188986800,49,02/22/11 0:00,F,04H,34,,,01:06.2
40848143,WAKAMATSU JAPANESE RESTAURANT,4,70-18,GRAND AVENUE,11378,7188986800,49,02/22/11 0:00,F,08A,34,,,01:06.2
40848143,WAKAMATSU JAPANESE RESTAURANT,4,70-18,GRAND AVENUE,11378,7188986800,49,02/22/11 0:00,F,08B,34,,,01:06.2
40848143,WAKAMATSU JAPANESE RESTAURANT,4,70-18,GRAND AVENUE,11378,7188986800,49,08/24/11 0:00,F,04A,30,,,01:06.2
40913721,CAFE VIRGO,1,249,EAST   49 STREET,10017,2124211238,49,01/24/12 0:00,D,10E,2,A,01/24/12 0:00,01:06.2
40914031,ISE RESTAURANT,1,56,PINE STREET,10005,2127851600,49,07/27/11 0:00,U,10F,20,B,07/27/11 0:00,01:06.2
40914031,ISE RESTAURANT,1,56,PINE STREET,10005,2127851600,49,07/23/12 0:00,U,10F,12,B,07/23/12 0:00,01:06.2
40914495,SUSHI EXCELLENT ASIAN FUSION & LOUNGE,5,366,NEW DORP LANE,10306,7186675362,49,11/23/10 0:00,F,06D,31,,,01:06.2
40914495,SUSHI EXCELLENT ASIAN FUSION & LOUNGE,5,366,NEW DORP LANE,10306,7186675362,49,07/28/11 0:00,F,02G,28,,,01:06.2
40914495,SUSHI EXCELLENT ASIAN FUSION & LOUNGE,5,366,NEW DORP LANE,10306,7186675362,49,12/7/11 0:00,F,02B,34,,,01:06.2
40849119,HARU SAKE BAR,1,1327,3 AVENUE,10021,2124521028,49,04/24/12 0:00,P,08A,25,,,01:06.2
40849119,HARU SAKE BAR,1,1327,3 AVENUE,10021,2124521028,49,05/23/12 0:00,D,02G,13,A,05/23/12 0:00,01:06.2
40849119,HARU SAKE BAR,1,1327,3 AVENUE,10021,2124521028,49,12/6/12 0:00,D,08A,10,A,12/6/12 0:00,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,03/16/11 0:00,F,02G,27,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,05/2/11 0:00,G,06C,51,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,05/2/11 0:00,G,10B,51,,,01:06.2
40849391,ENNJU,1,20,EAST   17 STREET,10003,6463367004,49,05/4/11 0:00,W,08A,16,,,01:06.2
