"CAMIS","DBA","BORO","BUILDING","STREET","ZIPCODE","PHONE","CUISINECODE","INSPDATE","ACTION","VIOLCODE","SCORE","CURRENTGRADE","GRADEDATE","RECORDDATE"
"40369667","WHITE CASTLE","3","846","EMPIRE BOULEVARD","11213","7187563377","39","2013-03-01 00:00:00","D","10A","12","A","2013-03-01 00:00:00","2013-09-13 01:01:06.177000000"
"40365709","IL VAGABONDO RESTAURANT","1","351       ","EAST   62 STREET                                  ","10065","2128329221","48","2013-06-10 00:00:00","U","06D","27","B","2013-06-10 00:00:00","2013-09-13 01:01:06.177000000"
"40365726","BARBETTA RESTAURANT","1","319-321   ","323 W. 46TH ST.                                   ","10036","2122469171","48","2013-04-27 00:00:00","F","02G","9","A","2013-04-27 00:00:00","2013-09-13 01:01:06.177000000"
"40365893","MCDWYERS PUB","2","331       ","EAST  204 STREET                                  ","10467","3474270519","47","2013-09-11 00:00:00","U","04H","22","Z","2013-09-11 00:00:00","2013-09-13 01:01:06.177000000"
"40365414","LE PERIGORD","1","405       ","EAST   52 STREET                                  ","10022","2127556244","35","2013-04-08 00:00:00","U","04L","22","B","2013-04-08 00:00:00","2013-09-13 01:01:06.177000000"
"40365454","JOE & PAT'S PIZZERIA","5","1758","VICTORY BOULEVARD","10314","7189810887","63","2013-04-25 00:00:00","D","08B","10","A","2013-04-25 00:00:00","2013-09-13 01:01:06.177000000"
"40365499","YANKEE TAVERN","2","72","EAST  161 STREET","10451","7182926130","03","2013-07-29 00:00:00","D","10B","10","A","2013-07-29 00:00:00","2013-09-13 01:01:06.177000000"
"40366154","MICHAEL'S RESTAURANT","3","2929","AVENUE R","11229","7189987851","48","2013-01-22 00:00:00","D","02C","12","A","2013-01-22 00:00:00","2013-09-13 01:01:06.177000000"
"40366157","NANNI RESTAURANT","1","146","EAST 46 STREET","10017","2126974161","48","2013-07-31 00:00:00","F","09A","67","Z","2013-07-31 00:00:00","2013-09-13 01:01:06.177000000"
"40366162","LENIHAN'S SALOON","4","119-09","ATLANTIC AVENUE","11418","7188469770","03","2013-07-01 00:00:00","U","10C","16","B","2013-07-01 00:00:00","2013-09-13 01:01:06.177000000"
"40366214","EMILIO III BAR","4","42-18     ","JUNCTION BOULEVARD                                ","11368","9176340800","53","2013-09-06 00:00:00","D","04L","11","A","2013-09-06 00:00:00","2013-09-13 01:01:06.177000000"
"40365355","NEW CORNER","3","7201","8 AVENUE","11228","7188330800","48","2013-07-09 00:00:00","D","10B","9","A","2013-07-09 00:00:00","2013-09-13 01:01:06.177000000"
"40365361","PRINCETON CLUB","1","15","WEST 43 STREET","10036","2125961272","03","2013-07-19 00:00:00","F","06A","29","C","2013-07-19 00:00:00","2013-09-13 01:01:06.177000000"
"40365387","ARTURO'S","1","106","WEST HOUSTON STREET","10012","2126773820","48","2013-03-29 00:00:00","D","10F","12","A","2013-03-29 00:00:00","2013-09-13 01:01:06.177000000"
"40365414","LE PERIGORD","1","405       ","EAST   52 STREET                                  ","10022","2127556244","35","2013-04-08 00:00:00","U","08A","22","B","2013-04-08 00:00:00","2013-09-13 01:01:06.177000000"
"40365904","MEE SUM COFFEE SHOP","1","26","PELL STREET","10013","2123495260","14","2013-07-12 00:00:00","D","10F","10","A","2013-07-12 00:00:00","2013-09-13 01:01:06.177000000"
"40365938","NANCY'S FIRE SIDE","4","255-41","JAMAICA AVENUE","11001","7183434616","03","2013-06-20 00:00:00","D","10F","11","A","2013-06-20 00:00:00","2013-09-13 01:01:06.177000000"
"40365942","HOP KEE RESTAURANT","1","21","MOTT STREET","10013","2129648365","20","2013-04-30 00:00:00","D","10F","11","A","2013-04-30 00:00:00","2013-09-13 01:01:06.177000000"
"40365972","BLARNEY BAR","4","146-09","JAMAICA AVENUE","11435","7186583406","03","2013-08-05 00:00:00","D","06D","10","A","2013-08-05 00:00:00","2013-09-13 01:01:06.177000000"
"40366132","DENINO'S PIZZERIA TAVERN","5","524","RICHMOND AVENUE","10302","7184429401","63","2013-03-28 00:00:00","U","02G","20","B","2013-03-28 00:00:00","2013-09-13 01:01:06.177000000"
"40369759","NECTAR COFFEE SHOP","1","1022      ","MADISON AVENUE                                    ","10075","2125354115","03","2013-08-15 00:00:00","D","10I","7","A","2013-08-15 00:00:00","2013-09-13 01:01:06.177000000"
"40371727","LA PALINA RESTAURANT","3","159","AVENUE O","11204","7182369764","48","2013-02-13 00:00:00","U","04L","13","A","2013-02-13 00:00:00","2013-09-13 01:01:06.177000000"
"40366222","KILLARNEY ROSE","1","80","BEAVER STREET","10005","2124221486","47","2013-08-05 00:00:00","D","06D","7","A","2013-08-05 00:00:00","2013-09-13 01:01:06.177000000"
"40366311","JOE ABBRACEIAMENTO RESTAURANT","4","62-96","WOODHAVEN BOULEVARD","11374","7184298485","48","2012-09-11 00:00:00","D","04L","10","A","2012-09-11 00:00:00","2013-09-13 01:01:06.177000000"
"40366356","BLARNEY CASTLE","4","202-24","ROCKAWAY POINT BOULEVARD","11697","7186344503","03","2013-04-13 00:00:00","U","04L","7","A","2013-04-13 00:00:00","2013-09-13 01:01:06.177000000"
"40366379","BLARNEY ROCK","1","137","WEST   33 STREET","10001","2129470825","47","2013-07-24 00:00:00","U","08A","18","Z","2013-07-24 00:00:00","2013-09-13 01:01:06.177000000"
"40365472","SPAIN","1","113       ","WEST   13 STREET                                  ","10011","2129299580","77","2013-01-14 00:00:00","D","02B","9","A","2013-01-14 00:00:00","2013-09-13 01:01:06.177000000"
"40366157","NANNI RESTAURANT","1","146","EAST 46 STREET","10017","2126974161","48","2013-07-31 00:00:00","F","04C","67","Z","2013-07-31 00:00:00","2013-09-13 01:01:06.177000000"
"40366162","LENIHAN'S SALOON","4","119-09","ATLANTIC AVENUE","11418","7188469770","03","2013-07-01 00:00:00","U","04N","16","B","2013-07-01 00:00:00","2013-09-13 01:01:06.177000000"
"40366162","LENIHAN'S SALOON","4","119-09","ATLANTIC AVENUE","11418","7188469770","03","2013-07-01 00:00:00","U","10B","16","B","2013-07-01 00:00:00","2013-09-13 01:01:06.177000000"
"40366214","EMILIO III BAR","4","42-18     ","JUNCTION BOULEVARD                                ","11368","9176340800","53","2013-09-06 00:00:00","D","10H","11","A","2013-09-06 00:00:00","2013-09-13 01:01:06.177000000"
"40365526","MORAN'S CHELSEA","1","146","10 AVENUE","10011","2126273030","23","2013-09-10 00:00:00","D","10A","12","A","2013-09-10 00:00:00","2013-09-13 01:01:06.177000000"
"40365633","LA PARISIENNE DINER","1","910       ","SEVENTH AVENUE                                    ","10019","2127654590","03","2013-06-24 00:00:00","D","10B","9","A","2013-06-24 00:00:00","2013-09-13 01:01:06.177000000"
"40366381","DANGERFIELD'S NIGHT CLUB","1","1118      ","1 AVENUE                                          ","10065","2125931650","03","2013-09-06 00:00:00","D","10F","6","A","2013-09-06 00:00:00","2013-09-13 01:01:06.177000000"
"40366473","TIO PEPE","1","168","WEST 4 STREET","10014","2122429338","77","2013-06-26 00:00:00","D","04C","12","A","2013-06-26 00:00:00","2013-09-13 01:01:06.177000000"
"40365473","PALACE CAFE","3","206","NASSAU AVENUE","11222","7183839848","03","2013-06-13 00:00:00","U","04L","11","A","2013-06-13 00:00:00","2013-09-13 01:01:06.177000000"
"40365499","YANKEE TAVERN","2","72","EAST  161 STREET","10451","7182926130","03","2013-07-29 00:00:00","D","06C","10","A","2013-07-29 00:00:00","2013-09-13 01:01:06.177000000"
"40369857","CAPTAIN'S KETCH","1","70","PINE STREET","10270","2124221965","03","2013-06-25 00:00:00","U","02G","14","B","2013-06-25 00:00:00","2013-09-13 01:01:06.177000000"
"40372262","LA RIPAILLE RESTAURANT","1","605","HUDSON STREET","10014","2122554406","35","2013-05-20 00:00:00","D","10B","13","A","2013-05-20 00:00:00","2013-09-13 01:01:06.177000000"
"40365546","REBEN LUNCHEONETTE","3","229","HAVEMEYER STREET","11211","7183887696","03","2013-05-20 00:00:00","U","04L","21","B","2013-05-20 00:00:00","2013-09-13 01:01:06.177000000"
"40366361","THREE STAR RESTAURANT","3","1611","AVENUE U","11229","7183364195","03","2013-07-10 00:00:00","D","02B","11","A","2013-07-10 00:00:00","2013-09-13 01:01:06.177000000"
"40366487","BRENNAN & CARR","3","3432","NOSTRAND AVENUE","11229","7187691254","03","2013-06-04 00:00:00","D","08A","11","A","2013-06-04 00:00:00","2013-09-13 01:01:06.177000000"
"40365692","JOYCE'S TAVERN","5","3823","RICHMOND AVENUE","10312","7189849699","03","2013-04-01 00:00:00","D","06C","12","A","2013-04-01 00:00:00","2013-09-13 01:01:06.177000000"
"40365841","PARKSIDE RESTAURANT","4","107-01","CORONA AVENUE","11368","7182719871","48","2013-03-27 00:00:00","U","02G","13","A","2013-03-27 00:00:00","2013-09-13 01:01:06.177000000"
"40365844","LAVELLE'S ADMIRAL'S CLUB","4","45-15","BROADWAY","11103","6462675147","03","2013-05-02 00:00:00","D","08C","8","A","2013-05-02 00:00:00","2013-09-13 01:01:06.177000000"
"40369928","REME RESTAURANT","1","4021","BROADWAY","10032","2129235452","03","2013-04-01 00:00:00","D","10F","9","A","2013-04-01 00:00:00","2013-09-13 01:01:06.177000000"
"40369958","SPARKS STEAK HOUSE","1","210","EAST   46 STREET","10017","2126874855","78","2013-04-01 00:00:00","D","02B","12","A","2013-04-01 00:00:00","2013-09-13 01:01:06.177000000"
"40366586","SHIMONS KOSHER PIZZA","4","71-24     ","MAIN STREET                                       ","11367","7187931491","50","2013-09-04 00:00:00","U","04L","25","Z","2013-09-04 00:00:00","2013-09-13 01:01:06.177000000"
"40366711","LIG GRECIS STATEN RESTAURANT","5","697","FOREST AVENUE","10310","7184486000","03","2013-02-13 00:00:00","D","04N","12","A","2013-02-13 00:00:00","2013-09-13 01:01:06.177000000"
"40366711","LIG GRECIS STATEN RESTAURANT","5","697","FOREST AVENUE","10310","7184486000","03","2013-02-13 00:00:00","D","08A","12","A","2013-02-13 00:00:00","2013-09-13 01:01:06.177000000"
"40372417","DON FILIPPO RESTAURANT","1","1133      ","LEXINGTON AVENUE                                  ","10075","2127443610","48","2013-06-10 00:00:00","U","04C","12","A","2013-06-10 00:00:00","2013-09-13 01:01:06.177000000"
"40372417","DON FILIPPO RESTAURANT","1","1133      ","LEXINGTON AVENUE                                  ","10075","2127443610","48","2013-06-10 00:00:00","U","04M","12","A","2013-06-10 00:00:00","2013-09-13 01:01:06.177000000"
"40372485","VETERANS OF FOREIGN WARS POST #107 CANTEEN","3","2414","GERRITSEN AVENUE","11229","7187696094","03","2012-12-01 00:00:00","D","04H","7","A","2012-12-01 00:00:00","2013-09-13 01:01:06.177000000"
"40365577","V & T RESTAURANT","1","1024","AMSTERDAM AVENUE","10025","2126668051","48","2013-06-25 00:00:00","U","04M","12","A","2013-06-25 00:00:00","2013-09-13 01:01:06.177000000"
"40365627","JAHN'S RESTAURANT","4","81-04     ","37 AVENUE                                         ","11372","7186510700","03","2013-08-14 00:00:00","D","10F","9","A","2013-08-14 00:00:00","2013-09-13 01:01:06.177000000"
"40366543","JARDIN DE CHINA REST","4","37-37","JUNCTION BOULEVARD","11368","7184763755","20","2013-06-04 00:00:00","U","10B","20","B","2013-06-04 00:00:00","2013-09-13 01:01:06.177000000"
"40366574","BLARNEY STONE","1","11","TRINITY PLACE","10006","2122694988","47","2013-05-03 00:00:00","D","05H","10","A","2013-05-03 00:00:00","2013-09-13 01:01:06.177000000"
"40370011","THE ORIENT RESTAURANT","2","3746","BOSTON ROAD","10469","7187986666","20","2013-04-10 00:00:00","U","09B","21","B","2013-04-10 00:00:00","2013-09-13 01:01:06.177000000"
"40370015","BAMONTE'S RESTAURANT","3","32","WITHERS ST","11211","7183848831","48","2013-05-29 00:00:00","D","10F","10","A","2013-05-29 00:00:00","2013-09-13 01:01:06.177000000"
"40365644","JOE ALLEN RESTAURANT","1","326       ","WEST   46 STREET                                  ","10036","2125816464","03","2012-09-11 00:00:00","D","06C","5","A","2012-09-11 00:00:00","2013-09-13 01:01:06.177000000"
"40365709","IL VAGABONDO RESTAURANT","1","351       ","EAST   62 STREET                                  ","10065","2128329221","48","2013-06-10 00:00:00","U","06C","27","B","2013-06-10 00:00:00","2013-09-13 01:01:06.177000000"
"40365709","IL VAGABONDO RESTAURANT","1","351       ","EAST   62 STREET                                  ","10065","2128329221","48","2013-06-10 00:00:00","U","10B","27","B","2013-06-10 00:00:00","2013-09-13 01:01:06.177000000"
"40365841","PARKSIDE RESTAURANT","4","107-01","CORONA AVENUE","11368","7182719871","48","2013-03-27 00:00:00","U","06A","13","A","2013-03-27 00:00:00","2013-09-13 01:01:06.177000000"
"40365882","NEW YORK PIZZA SUPREMA","1","413","8 AVENUE","10001","2125948939","62","2012-11-15 00:00:00","D","10H","11","A","2012-11-15 00:00:00","2013-09-13 01:01:06.177000000"
"40365633","LA PARISIENNE DINER","1","910       ","SEVENTH AVENUE                                    ","10019","2127654590","03","2013-06-24 00:00:00","D","02G","9","A","2013-06-24 00:00:00","2013-09-13 01:01:06.177000000"
"40365882","NEW YORK PIZZA SUPREMA","1","413","8 AVENUE","10001","2125948939","62","2012-11-15 00:00:00","D","10F","11","A","2012-11-15 00:00:00","2013-09-13 01:01:06.177000000"
"40365904","MEE SUM COFFEE SHOP","1","26","PELL STREET","10013","2123495260","14","2013-07-12 00:00:00","D","10B","10","A","2013-07-12 00:00:00","2013-09-13 01:01:06.177000000"
"40372694","CLINTON RESTAURANT","4","917","CLINTONVILLE STREET","11357","7187464800","48","2013-05-21 00:00:00","D","06D","12","A","2013-05-21 00:00:00","2013-09-13 01:01:06.177000000"
"40372831","CHEN'S CHINESE","5","1434D","RICHMOND ROAD","10304","7189795170","20","2012-10-12 00:00:00","D","10J","11","A","2012-10-12 00:00:00","2013-09-13 01:01:06.177000000"
"40366742","TAMAQUA","3","84","EBONY COURT","11229","7186469212","03","2013-05-21 00:00:00","D","10B","13","A","2013-05-21 00:00:00","2013-09-13 01:01:06.177000000"
"40366773","BURGER HEAVEN","1","9","EAST   53 STREET","10022","2127520340","39","2013-07-01 00:00:00","D","02G","13","A","2013-07-01 00:00:00","2013-09-13 01:01:06.177000000"
"40366857","MALONEY'S BAR","4","87-69","SUTPHIN BOULEVARD","11435","3472334472","03","2013-05-04 00:00:00","U","08C","11","A","2013-05-04 00:00:00","2013-09-13 01:01:06.177000000"
"40366879","LA FUSTA RESTAURANT","4","80-32","BAXTER AVENUE","11373","7184298222","77","2013-07-02 00:00:00","U","06A","12","A","2013-07-02 00:00:00","2013-09-13 01:01:06.177000000"
"40370463","THREE GUY'S RESTAURANT","1","960","MADISON AVENUE","10021","2126288108","03","2012-12-13 00:00:00","D","09C","13","A","2012-12-13 00:00:00","2013-09-13 01:01:06.177000000"
"40370463","THREE GUY'S RESTAURANT","1","960","MADISON AVENUE","10021","2126288108","03","2012-12-13 00:00:00","D","10F","13","A","2012-12-13 00:00:00","2013-09-13 01:01:06.177000000"
"40366661","BABY BO'S BURRITOS","1","627","2 AVENUE","10016","2127792656","81","2013-07-30 00:00:00","D","10F","13","A","2013-07-30 00:00:00","2013-09-13 01:01:06.177000000"
"40365938","NANCY'S FIRE SIDE","4","255-41","JAMAICA AVENUE","11001","7183434616","03","2013-06-20 00:00:00","D","10B","11","A","2013-06-20 00:00:00","2013-09-13 01:01:06.177000000"
"40365942","HOP KEE RESTAURANT","1","21","MOTT STREET","10013","2129648365","20","2013-04-30 00:00:00","D","09C","11","A","2013-04-30 00:00:00","2013-09-13 01:01:06.177000000"
"40366002","MARGHERITA PIZZA","4","163-04","JAMAICA AVENUE","11432","7186575780","62","2013-01-03 00:00:00","D","10D","12","A","2013-01-03 00:00:00","2013-09-13 01:01:06.177000000"
"40365871","NEARY'S PUB","1","358       ","EAST   57 STREET                                  ","10022","2127511434","03","2013-07-22 00:00:00","D","10F","9","A","2013-07-22 00:00:00","2013-09-13 01:01:06.177000000"
"40373149","CAFFE DANTE","1","79        ","MAC DOUGAL STREET                                 ","10012","2129825275","48","2013-03-25 00:00:00","D","10B","13","A","2013-03-25 00:00:00","2013-09-13 01:01:06.177000000"
"40373272","HENRY'S END","3","44","HENRY STREET","11201","7188341776","03","2013-05-24 00:00:00","D","10F","4","A","2013-05-24 00:00:00","2013-09-13 01:01:06.177000000"
"40365968","NANCY WHISKEY PUB","1","1","LISPENARD ST","10013","2122269943","03","2012-09-17 00:00:00","D","10B","12","A","2012-09-17 00:00:00","2013-09-13 01:01:06.177000000"
"40366132","DENINO'S PIZZERIA TAVERN","5","524","RICHMOND AVENUE","10302","7184429401","63","2013-03-28 00:00:00","U","02B","20","B","2013-03-28 00:00:00","2013-09-13 01:01:06.177000000"
"40366157","NANNI RESTAURANT","1","146","EAST 46 STREET","10017","2126974161","48","2013-07-31 00:00:00","F","04N","67","Z","2013-07-31 00:00:00","2013-09-13 01:01:06.177000000"
"40366157","NANNI RESTAURANT","1","146","EAST 46 STREET","10017","2126974161","48","2013-07-31 00:00:00","F","08C","67","Z","2013-07-31 00:00:00","2013-09-13 01:01:06.177000000"
"40366938","LULU'S COFFEE SHOP","2","1191","CASTLE HILL AVENUE","10462","7188223568","14","2013-07-08 00:00:00","D","10J","9","A","2013-07-08 00:00:00","2013-09-13 01:01:06.177000000"
"40366812","CARA MIA","4","220-20","HILLSIDE AVENUE","11427","7187409118","48","2013-01-09 00:00:00","D","10D","10","A","2013-01-09 00:00:00","2013-09-13 01:01:06.177000000"
"40366833","IHOP","2","4340","BOSTON ROAD","10475","7183256664","60","2013-06-05 00:00:00","U","04A","24","B","2013-06-05 00:00:00","2013-09-13 01:01:06.177000000"
"40366857","MALONEY'S BAR","4","87-69","SUTPHIN BOULEVARD","11435","3472334472","03","2013-05-04 00:00:00","U","06F","11","A","2013-05-04 00:00:00","2013-09-13 01:01:06.177000000"
"40366928","RICHMOND COUNTY COUNTRY CLUB","5","135","FLAGG PLACE","10304","7183510600","03","2013-05-22 00:00:00","D","06C","13","A","2013-05-22 00:00:00","2013-09-13 01:01:06.177000000"
"40366961","MITCHELL'S RESTAURANT","3","617A","VANDERBILT AVENUE","11238","7187893212","73","2013-07-17 00:00:00","U","06D","25","B","2013-07-17 00:00:00","2013-09-13 01:01:06.177000000"
"40367005","DA VINCI PIZZA","3","6514","18 AVENUE","11204","7182325855","63","2013-07-02 00:00:00","D","10B","10","A","2013-07-02 00:00:00","2013-09-13 01:01:06.177000000"
"40367164","NEW FLORIDIAN DINER","3","2301","FLATBUSH AVENUE","11234","7183771895","03","2013-07-01 00:00:00","U","02G","15","B","2013-07-01 00:00:00","2013-09-13 01:01:06.177000000"
"40366157","NANNI RESTAURANT","1","146","EAST 46 STREET","10017","2126974161","48","2013-07-31 00:00:00","F","08A","67","Z","2013-07-31 00:00:00","2013-09-13 01:01:06.177000000"
"40366214","EMILIO III BAR","4","42-18     ","JUNCTION BOULEVARD                                ","11368","9176340800","53","2013-09-06 00:00:00","D","08A","11","A","2013-09-06 00:00:00","2013-09-13 01:01:06.177000000"
"40373370","BRIDGE CAFE","1","279","WATER STREET","10038","2122273344","03","2012-03-21 00:00:00","U","02G","17","B","2012-03-21 00:00:00","2013-09-13 01:01:06.177000000"
"40373599","OLYMPIC RESTAURANT","1","115","DELANCEY STREET","10002","2124208153","03","2013-06-14 00:00:00","F","04J","43","C","2013-06-14 00:00:00","2013-09-13 01:01:06.177000000"
